Name,ID,Has Item,Mod,Class,Display Name
thaumicbases:crystalSlab,2797,true,thaumicbases,tb.common.block.BlockCrystalSlab,Air Crystal Slab
thaumicbases:crystalSlab_full,2798,true,thaumicbases,tb.common.block.BlockCrystalSlab,Air Crystal Slab
thaumicbases:tobacco,2799,true,thaumicbases,tb.common.block.BlockTBPlant,Tobacco Crop
thaumicbases:spike,2800,true,thaumicbases,tb.common.block.BlockSpike,Iron Spikes
thaumicbases:plax,2801,true,thaumicbases,tb.common.block.BlockTBPlant,Plax Crop
thaumicbases:aureliaPetal,2802,true,thaumicbases,tb.common.block.BlockAureliaLeaf,Aurelia Petal
thaumicbases:aurelia,2803,true,thaumicbases,tb.common.block.BlockAureliaPlant,Aurelia
thaumicbases:metalleat,2804,true,thaumicbases,tb.common.block.BlockTBPlant,Metalleat Crop
thaumicbases:lucrite,2805,true,thaumicbases,tb.common.block.BlockLucritePlant,Lucrite Crop
thaumicbases:knose,2806,true,thaumicbases,tb.common.block.BlockKnose,Rosa Mysteria
thaumicbases:sweed,2807,true,thaumicbases,tb.common.block.BlockSweed,Sweed Crop
thaumicbases:lazullia,2808,true,thaumicbases,tb.common.block.BlockTBPlant,Lazullia Crop
thaumicbases:rainbowCactus,2809,true,thaumicbases,tb.common.block.BlockRainbowCactus,Rainbow Cactus
thaumicbases:redlonStem,2810,true,thaumicbases,tb.common.block.BlockRedlonStem,Redlon Stem
thaumicbases:ashroom,2811,true,thaumicbases,tb.common.block.BlockAshroom,Primal Shroom
thaumicbases:flaxium,2812,true,thaumicbases,tb.common.block.BlockFlaxium,Fluxium
thaumicbases:glieonia,2813,true,thaumicbases,tb.common.block.BlockTBPlant,Glieonia Crop
thaumicbases:briar,2814,true,thaumicbases,tb.common.block.BlockBriar,Briar
thaumicbases:voidPlant,2815,true,thaumicbases,tb.common.block.BlockTBPlant,Void Crop
thaumicbases:goldenOakSapling,2816,true,thaumicbases,tb.common.block.BlockTBSapling,Golden Oak Sapling
thaumicbases:genLeaves,2817,true,thaumicbases,tb.common.block.BlockTBLeaves,Golden Oak Leaves
thaumicbases:genLogs,2818,true,thaumicbases,tb.common.block.BlockTBLog,Peaceful Wood
thaumicbases:enderPlanks,2819,true,thaumicbases,tb.common.block.TBBlockDeco,Ender Wood Planks
thaumicbases:nodeManipulator,2820,true,thaumicbases,tb.common.block.BlockNodeManipulator,Node Manipulator
thaumicbases:nodeLinker,2821,true,thaumicbases,tb.common.block.BlockNodeLinker,Node Linking Device
thaumicbases:entityDeconstructor,2822,true,thaumicbases,tb.common.block.BlockEntityDeconstructor,Entity Deconstructor
DraconicEvolution:xRayBlock,2823,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.XRayBlock,Distortion Flame
DraconicEvolution:weatherController,2824,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.WeatherController,Weather Controller
DraconicEvolution:sunDial,2825,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.SunDial,Sun Dial
DraconicEvolution:draconiumOre,2826,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconiumOre,Draconium Ore
DraconicEvolution:grinder,2827,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.Grinder,Mob Grinder
DraconicEvolution:potentiometer,2828,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.Potentiometer,Potentiometer
DraconicEvolution:rainSensor,2829,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.RainSensor,Rain Sensor
DraconicEvolution:particleGenerator,2830,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ParticleGenerator,Particle Generator
DraconicEvolution:playerDetector,2831,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetector,Player Detector
DraconicEvolution:playerDetectorAdvanced,2832,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetectorAdvanced,Advanced Player Detector
DraconicEvolution:energyInfuser,2833,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.EnergyInfuser,Energy Infuser
DraconicEvolution:customSpawner,2834,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.CustomSpawner,Stabilized Mob Spawner
DraconicEvolution:generator,2835,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.Generator,Generator
DraconicEvolution:energyStorageCore,2836,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyStorageCore,Energy Core
DraconicEvolution:earth,2837,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.Earth,Earth
DraconicEvolution:draconium,2838,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconiumBlock,Draconium Block
DraconicEvolution:invisibleMultiblock,2839,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.InvisibleMultiblock,Energy Core
DraconicEvolution:energyPylon,2840,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyPylon,Energy Pylon
DraconicEvolution:placedItem,2841,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.PlacedItem,Placed Item
DraconicEvolution:safetyFlame,2842,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.SafetyFlame,Safety Flame
DraconicEvolution:cKeyStone,2843,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.CKeyStone,Creative Key Stone
DraconicEvolution:dissEnchanter,2844,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.DissEnchanter,Disenchanter
DraconicEvolution:teleporterStand,2845,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.TeleporterStand,Dislocator Pedestal
DraconicEvolution:draconiumChest,2846,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconiumChest,Draconic Chest
DraconicEvolution:draconicBlock,2847,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.DraconicBlock,Awakened Draconium Block
DraconicEvolution:energyCrystal,2848,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.EnergyCrystal,Energy Relay
DraconicEvolution:infusedObsidian,2849,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian,Draconium Infused Obsidian
DraconicEvolution:dislocatorReceptacle,2850,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.DislocatorReceptacle,Dislocator Receptacle
DraconicEvolution:portal,2851,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.Portal,Portal
DraconicEvolution:reactorCore,2852,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorCore,Draconic Reactor Core
DraconicEvolution:flowGate,2853,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.FlowGate,Flux Gate
DraconicEvolution:reactorStabilizer,2854,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorStabilizer,Reactor Stabilizer
DraconicEvolution:reactorEnergyInjector,2855,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorEnergyInjector,Reactor Energy Injector
DraconicEvolution:chaosCrystal,2856,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ChaosCrystal,Chaos Crystal
DraconicEvolution:upgradeModifier,2857,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.UpgradeModifier,Upgrade Modifier
DraconicEvolution:dislocatorInhibitor,2858,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.DislocatorInhibitor,Dislocator Inhibitor
DraconicEvolution:longRangeDislocator,2859,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.LongRangeDislocator,Long Range Dislocator
DraconicEvolution:chaosShardAtmos,2860,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ChaosShardAtmos,Chaos Shard
EMT:PortableNode,2861,true,EMT,emt.block.BlockPortableNode,Portable Node
EMT:ShieldBlock,2862,true,EMT,emt.block.BlockShield,Shield Block
EMT:EMTSolars,2863,true,EMT,emt.block.BlockSolars,Compressed Solar Panel
EMT:EMTSolars2,2864,true,EMT,emt.block.BlockSolars,Double Compressed Aer Solar
EMT:EMTSolars3,2865,true,EMT,emt.block.BlockSolars,Quadruple Compressed Solar
EMT:EMTSolars4,2866,true,EMT,emt.block.BlockSolars,Sextuple Compressed Perditio Solar
EMT:EMTSolars5,2867,true,EMT,emt.block.BlockSolars,Octuple Compressed Terra Solar
EMT:EMTMachines,2868,true,EMT,emt.block.BlockMachines,Industrial Wand Charging Station
EMT:EssentiaGenerators,2869,true,EMT,emt.block.BlockEssentiaGenerators,Potentia Generator
EMT:electricCloud,2870,true,EMT,emt.block.BlockElectricCloud,Electric Cloud
EnderZoo:blockConfusingCharge,2871,true,EnderZoo,crazypants.enderzoo.charge.BlockConfusingCharge,Confusing Charge
EnderZoo:blockEnderCharge,2872,true,EnderZoo,crazypants.enderzoo.charge.BlockEnderCharge,Ender Charge
EnderZoo:blockConcussionCharge,2873,true,EnderZoo,crazypants.enderzoo.charge.BlockConcussionCharge,Concussion Charge
etfuturum:daylight_detector_inverted,2874,false,null,ganymedes01.etfuturum.blocks.BlockInvertedDaylightDetector,null
etfuturum:red_sandstone,2875,true,etfuturum,ganymedes01.etfuturum.blocks.BlockRedSandstone,Red Sandstone
etfuturum:brown_mushroom,2876,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSilkedMushroom,Mushroom
etfuturum:red_mushroom,2877,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSilkedMushroom,Mushroom
etfuturum:coarse_dirt,2878,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCoarseDirt,Coarse Dirt
etfuturum:banner,2879,true,etfuturum,ganymedes01.etfuturum.blocks.BlockBanner,White Banner
etfuturum:slime,2880,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSlime,Slime Block
etfuturum:sponge,2881,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSponge,Sponge
etfuturum:beetroots,2882,false,null,ganymedes01.etfuturum.blocks.BlockBeetroot,null
etfuturum:purpur_block,2883,true,etfuturum,ganymedes01.etfuturum.blocks.BlockPurpur,Purpur Block
etfuturum:purpur_pillar,2884,true,etfuturum,ganymedes01.etfuturum.blocks.BlockPurpurPillar,Purpur Pillar
etfuturum:end_bricks,2885,true,etfuturum,ganymedes01.etfuturum.blocks.BlockEndBricks,End Stone Bricks
etfuturum:grass_path,2886,true,etfuturum,ganymedes01.etfuturum.blocks.BlockDirtPath,Dirt Path
etfuturum:end_rod,2887,true,etfuturum,ganymedes01.etfuturum.blocks.BlockEndRod,End Rod
etfuturum:chorus_plant,2888,true,etfuturum,ganymedes01.etfuturum.blocks.BlockChorusPlant,Chorus Plant
etfuturum:chorus_flower,2889,true,etfuturum,ganymedes01.etfuturum.blocks.BlockChorusFlower,Chorus Flower
etfuturum:bone,2890,true,etfuturum,ganymedes01.etfuturum.blocks.BlockBone,Bone Block
etfuturum:red_netherbrick,2891,true,etfuturum,ganymedes01.etfuturum.blocks.BlockNewNetherBrick,Red Nether Bricks
etfuturum:ancient_debris,2892,true,etfuturum,ganymedes01.etfuturum.blocks.BlockAncientDebris,Ancient Debris
etfuturum:netherite_block,2893,true,etfuturum,ganymedes01.etfuturum.blocks.BlockNetherite,Block of Netherite
etfuturum:blue_ice,2894,true,etfuturum,ganymedes01.etfuturum.blocks.BlockBlueIce,Blue Ice
etfuturum:smooth_stone,2895,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Smooth Stone
etfuturum:smooth_red_sandstone,2896,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Smooth Red Sandstone
etfuturum:smooth_quartz,2897,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Smooth Quartz
etfuturum:quartz_bricks,2898,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Quartz Bricks
etfuturum:log_stripped,2899,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStrippedOldLog,Stripped Oak Log
etfuturum:log2_stripped,2900,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStrippedNewLog,Stripped Acacia Log
etfuturum:bark,2901,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWoodBarkOld,Oak Wood
etfuturum:bark2,2902,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWoodBarkNew,Acacia Wood
etfuturum:wood_stripped,2903,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStrippedOldWood,Stripped Oak Wood
etfuturum:wood2_stripped,2904,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStrippedNewWood,Stripped Acacia Wood
etfuturum:concrete,2905,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSubtypesBlock,White Concrete
etfuturum:concrete_powder,2906,true,etfuturum,ganymedes01.etfuturum.blocks.BlockConcretePowder,White Concrete Powder
etfuturum:deepslate_copper_ore,2907,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateCopperOre,Deepslate Copper Ore
etfuturum:cornflower,2908,true,etfuturum,ganymedes01.etfuturum.blocks.BaseFlower,Cornflower
etfuturum:lily_of_the_valley,2909,true,etfuturum,ganymedes01.etfuturum.blocks.BaseFlower,Lily of the Valley
etfuturum:wither_rose,2910,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWitherRose,Wither Rose
etfuturum:sweet_berry_bush,2911,false,null,ganymedes01.etfuturum.blocks.BlockBerryBush,null
etfuturum:white_glazed_terracotta,2912,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,White Glazed Terracotta
etfuturum:orange_glazed_terracotta,2913,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Orange Glazed Terracotta
etfuturum:magenta_glazed_terracotta,2914,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Magenta Glazed Terracotta
etfuturum:light_blue_glazed_terracotta,2915,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Light Blue Glazed Terracotta
etfuturum:yellow_glazed_terracotta,2916,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Yellow Glazed Terracotta
etfuturum:lime_glazed_terracotta,2917,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Lime Glazed Terracotta
etfuturum:pink_glazed_terracotta,2918,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Pink Glazed Terracotta
etfuturum:gray_glazed_terracotta,2919,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Gray Glazed Terracotta
etfuturum:light_gray_glazed_terracotta,2920,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Light Gray Glazed Terracotta
etfuturum:cyan_glazed_terracotta,2921,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Cyan Glazed Terracotta
etfuturum:purple_glazed_terracotta,2922,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Purple Glazed Terracotta
etfuturum:blue_glazed_terracotta,2923,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Blue Glazed Terracotta
etfuturum:brown_glazed_terracotta,2924,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Brown Glazed Terracotta
etfuturum:green_glazed_terracotta,2925,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Green Glazed Terracotta
etfuturum:red_glazed_terracotta,2926,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Red Glazed Terracotta
etfuturum:black_glazed_terracotta,2927,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Black Glazed Terracotta
etfuturum:copper_block,2928,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopper,Block of Copper
etfuturum:chiseled_copper,2929,true,etfuturum,ganymedes01.etfuturum.blocks.BlockChiseledCopper,Chiseled Copper
etfuturum:copper_grate,2930,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopperGrate,Copper Grate
etfuturum:copper_bulb,2931,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopperBulb,Copper Bulb
etfuturum:powered_copper_bulb,2932,false,null,ganymedes01.etfuturum.blocks.BlockCopperBulb,null
etfuturum:deepslate,2933,true,etfuturum,ganymedes01.etfuturum.blocks.BlockDeepslate,Deepslate
etfuturum:cobbled_deepslate,2934,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Cobbled Deepslate
etfuturum:polished_deepslate,2935,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Polished Deepslate
etfuturum:deepslate_bricks,2936,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSubtypesBlock,Deepslate Bricks
etfuturum:tuff,2937,true,etfuturum,ganymedes01.etfuturum.blocks.BlockTuff,Tuff
etfuturum:calcite,2938,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Calcite
etfuturum:amethyst_block,2939,true,etfuturum,ganymedes01.etfuturum.blocks.BlockAmethystBlock,Amethyst Block
etfuturum:budding_amethyst,2940,true,etfuturum,ganymedes01.etfuturum.blocks.BlockBuddingAmethyst,Budding Amethyst
etfuturum:amethyst_cluster_1,2941,true,etfuturum,ganymedes01.etfuturum.blocks.BlockAmethystCluster,Small Amethyst Bud
etfuturum:amethyst_cluster_2,2942,true,etfuturum,ganymedes01.etfuturum.blocks.BlockAmethystCluster,Large Amethyst Bud
etfuturum:tinted_glass,2943,true,etfuturum,ganymedes01.etfuturum.blocks.BlockTintedGlass,Tinted Glass
etfuturum:deepslate_coal_ore,2944,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Coal Ore
etfuturum:deepslate_iron_ore,2945,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Iron Ore
etfuturum:deepslate_gold_ore,2946,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Gold Ore
etfuturum:deepslate_redstone_ore,2947,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateRedstoneOre,Deepslate Redstone Ore
etfuturum:deepslate_lit_redstone_ore,2948,false,null,ganymedes01.etfuturum.blocks.ores.BlockDeepslateRedstoneOre,null
etfuturum:deepslate_lapis_ore,2949,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Lapis Lazuli Ore
etfuturum:deepslate_diamond_ore,2950,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Diamond Ore
etfuturum:deepslate_emerald_ore,2951,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Emerald Ore
etfuturum:observer,2952,true,etfuturum,ganymedes01.etfuturum.blocks.BlockObserver,Observer
etfuturum:target,2953,true,etfuturum,ganymedes01.etfuturum.blocks.BlockTarget,Target
etfuturum:red_sandstone_slab,2954,true,etfuturum,ganymedes01.etfuturum.blocks.BlockRedSandstoneSlab,Red Sandstone Slab
etfuturum:double_red_sandstone_slab,2955,true,etfuturum,ganymedes01.etfuturum.blocks.BlockRedSandstoneSlab,Red Sandstone Slab
etfuturum:purpur_slab,2956,true,etfuturum,ganymedes01.etfuturum.blocks.BlockPurpurSlab,Purpur Slab
etfuturum:double_purpur_slab,2957,true,etfuturum,ganymedes01.etfuturum.blocks.BlockPurpurSlab,Purpur Slab
etfuturum:stone_slab,2958,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStoneSlab1,Stone Slab
etfuturum:double_stone_slab,2959,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStoneSlab1,Stone Slab
etfuturum:smooth_red_sandstone_slab,2960,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSmoothSandstoneSlab,Smooth Red Sandstone Slab
etfuturum:smooth_quartz_slab,2961,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSmoothQuartzSlab,Smooth Quartz Slab
etfuturum:double_smooth_quartz_slab,2962,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSmoothQuartzSlab,Smooth Quartz Slab
etfuturum:red_netherbrick_slab,2963,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,Red Nether Brick Slab
etfuturum:double_red_netherbrick_slab,2964,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,Red Nether Brick Slab
etfuturum:end_brick_slab,2965,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,End Stone Brick Slab
etfuturum:double_end_brick_slab,2966,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,End Stone Brick Slab
etfuturum:deepslate_slab,2967,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,Cobbled Deepslate Slab
